市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯,latitude,longitude
国立市青柳２丁目,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,35.682071,139.42348
国立市青柳３丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,4,1,1,1,0,0,0,0,35.685306,139.420734
国立市石田,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35.684392,139.430897
国立市泉１丁目,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,0,1,1,0,0,0,0,0,1,3,2,2,0,0,0,0,35.673163,139.436284
国立市泉２丁目,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.673155,139.430048
国立市泉３丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,8,0,2,0,1,0,0,1,35.677782,139.426044
国立市泉４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,35.677001,139.431626
国立市泉５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.677736,139.435406
国立市矢川３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,35.681309,139.428837
国立市計,331,2,0,2,12,0,6,3,3,0,17,0,0,1,4,7,2,0,3,223,0,3,127,7,0,2,2,0,0,42,40,77,22,18,1,0,36,35.675971,139.4468434
福生市本町,23,0,0,0,3,0,1,1,1,0,2,0,0,0,0,0,0,0,2,15,0,0,3,3,0,0,0,0,0,5,4,3,0,0,1,0,2,35.7400338,139.3282328
福生市志茂,10,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,6,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,1,35.7365796,139.3293138
福生市牛浜,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,1,5,1,1,0,0,3,35.7347908,139.3342731
福生市武蔵野台１丁目,23,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,15,0,0,10,0,2,0,0,0,0,0,3,5,0,0,0,0,5,35.7486469,139.3328186
福生市武蔵野台２丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,5,1,0,0,0,0,0,0,2,2,0,0,0,0,2,35.748842,139.329707
福生市大字福生,65,0,0,0,5,0,2,3,0,0,3,0,0,0,0,0,0,0,3,31,0,0,11,5,0,0,0,0,1,3,11,26,2,1,0,0,23,35.7410679,139.3215219
福生市大字熊川,78,0,0,0,4,0,0,3,1,0,10,0,1,0,5,1,2,0,1,47,1,4,21,2,2,0,0,0,0,2,15,17,5,1,0,0,11,35.7222012,139.3375935
福生市北田園２丁目,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,4,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,35.7361359,139.3214306
福生市南田園１丁目,5,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.721288,139.330774
福生市南田園２丁目,9,0,0,0,3,0,1,1,1,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,35.726257,139.330874
福生市南田園３丁目,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,35.72983,139.3286894
福生市加美平１丁目,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,5,0,0,2,1,0,0,0,0,0,1,1,2,1,0,0,0,1,35.750044,139.326164
福生市加美平２丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,35.749089,139.323956
福生市加美平３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,35.7476643,139.321885
福生市加美平４丁目,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,35.7532917,139.3249391
福生市東町,31,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,23,0,0,4,0,0,0,0,0,0,15,4,5,1,1,0,0,3,35.7449331,139.3267524
福生市計,300,0,0,0,22,0,6,12,4,0,31,0,1,0,8,3,9,0,10,169,1,7,68,12,4,0,0,0,1,27,49,78,12,5,1,0,60,,
狛江市岩戸北１丁目,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,2,35.636555,139.581908
狛江市岩戸北２丁目,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,1,0,2,0,0,0,0,1,4,2,0,0,0,2,35.637904,139.583691
狛江市岩戸北３丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,5,3,0,0,0,2,35.633903,139.583282
狛江市岩戸北４丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,35.63459,139.587318
狛江市岩戸南１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,3,35.630734,139.583864
狛江市岩戸南２丁目,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.630425,139.587231
狛江市岩戸南３丁目,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.629845,139.590956
狛江市岩戸南４丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.625973,139.590772
狛江市東野川１丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,0,0,0,0,1,3,1,0,0,0,2,35.641907,139.582346
狛江市東野川２丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,35.644491,139.578929
狛江市東野川３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.646447,139.581371
狛江市東野川４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.64382,139.585193
狛江市西野川１丁目,17,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,4,3,0,0,0,1,35.647235,139.576908
狛江市西野川２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,35.647138,139.57438
狛江市西野川３丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.645023,139.570931
狛江市西野川４丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,1,35.648323,139.572016
狛江市和泉本町１丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,1,0,0,0,0,0,0,0,2,1,0,0,0,1,35.637363,139.577442
狛江市和泉本町２丁目,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,35.641279,139.578457
狛江市和泉本町３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,35.640935,139.573463
狛江市和泉本町４丁目,20,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,11,0,0,1,1,0,0,0,0,0,9,0,6,1,0,0,0,5,35.644011,139.568405
狛江市中和泉１丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.635404,139.575222
狛江市中和泉２丁目,10,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,2,1,0,0,0,1,35.638219,139.571158
狛江市中和泉３丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,2,0,0,1,35.635612,139.570293
狛江市中和泉４丁目,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,3,2,0,0,0,1,35.636386,139.565899
狛江市中和泉５丁目,16,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,1,5,3,0,0,0,2,35.641508,139.566248
狛江市西和泉１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.639977,139.564302
狛江市西和泉２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.636873,139.563945
狛江市東和泉１丁目,32,0,0,0,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,21,0,1,13,0,0,0,0,0,0,1,6,7,1,1,0,0,5,35.63154,139.579451
狛江市東和泉２丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,2,0,0,0,0,1,2,1,0,0,0,1,35.629987,139.580037
狛江市東和泉３丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,35.626625,139.574252
狛江市東和泉４丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,1,0,0,0,0,0,1,2,0,0,0,0,0,0,35.626277,139.571682
狛江市元和泉１丁目,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,9,0,0,0,0,0,1,9,1,2,0,1,0,0,1,35.631305,139.574846
狛江市元和泉２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,6,0,1,0,0,5,35.632286,139.569784
狛江市元和泉３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,3,1,0,1,0,0,0,35.630411,139.567674
狛江市駒井町１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.625464,139.585294
狛江市駒井町２丁目,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,35.625403,139.588119
狛江市駒井町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,35.621322,139.586591
狛江市猪方１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.628491,139.581765
狛江市猪方２丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.625998,139.58238
狛江市猪方３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,35.626122,139.577757
狛江市猪方４丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35.623469,139.577235
狛江市計,310,1,1,0,26,0,12,10,4,0,7,0,0,0,3,3,1,0,0,192,0,2,113,7,3,9,0,0,1,28,29,84,34,7,0,0,43,,
東大和市芋窪１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35.757785,139.414533
東大和市芋窪２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.759206,139.410764
東大和市芋窪３丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.753566,139.414607
東大和市芋窪５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.749087,139.414275
東大和市芋窪６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,35.750076,139.410106
東大和市清水１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.756245,139.441191
東大和市清水２丁目,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,35.753718,139.445591
東大和市清水３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,35.752809,139.442966
東大和市清水４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,35.750131,139.446097
東大和市清水５丁目,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,35.749136,139.443462
東大和市清水６丁目,12,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,1,1,4,0,3,0,0,1,35.746909,139.446816
東大和市桜が丘１丁目,40,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,32,0,2,25,0,0,0,0,0,0,0,5,5,0,1,0,0,4,35.732685,139.431737
東大和市桜が丘２丁目,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,13,0,0,0,0,1,0,19,4,1,0,0,0,0,1,35.735874,139.421768
東大和市桜が丘３丁目,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,2,0,0,0,0,1,1,4,2,0,0,0,0,2,35.732323,139.42344
東大和市桜が丘４丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,35.73589,139.41541
東大和市上北台１丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.746322,139.413412
東大和市上北台２丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,0,6,0,0,0,0,6,35.743776,139.412696
東大和市上北台３丁目,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,1,35.740662,139.413745
東大和市蔵敷２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.752497,139.419184
東大和市蔵敷３丁目,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,6,1,0,0,0,5,35.74872,139.420163
東大和市奈良橋１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.756325,139.423437
東大和市奈良橋２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.754079,139.427861
東大和市奈良橋３丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,35.751475,139.429959
東大和市奈良橋５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.749013,139.428799
東大和市奈良橋６丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35.748514,139.424604
東大和市高木１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.753912,139.435409
東大和市高木２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.751978,139.435417
東大和市高木３丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,1,0,0,0,0,0,1,2,2,0,0,0,0,2,35.749171,139.434293
東大和市狭山１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.759355,139.436978
東大和市狭山３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.755839,139.435595
東大和市狭山４丁目,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.752525,139.4402
東大和市狭山５丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,35.748249,139.439773
東大和市湖畔２丁目,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.757764,139.428434
東大和市湖畔３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.756481,139.431251
東大和市立野１丁目,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,35.74454,139.421624
東大和市立野２丁目,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,1,0,4,0,3,0,0,1,35.744814,139.417613
東大和市立野３丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,1,0,0,1,3,2,0,0,0,0,0,0,35.739465,139.423327
東大和市立野４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,35.739784,139.418912
東大和市中央１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,35.744763,139.433406
東大和市中央２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,35.744822,139.430429
東大和市中央３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,35.745553,139.42615
東大和市中央４丁目,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,35.743505,139.426959
東大和市南街１丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,1,0,1,4,0,0,0,0,4,35.740507,139.432594
東大和市南街２丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,35.740146,139.42986
東大和市南街３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,2,35.73933,139.427143
東大和市南街４丁目,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,35.736628,139.434073
東大和市南街５丁目,16,0,0,0,4,0,1,2,1,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,1,2,3,0,1,0,0,2,35.736205,139.432353
東大和市南街６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.736167,139.428088
東大和市仲原１丁目,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,3,35.744253,139.443413
東大和市仲原２丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,1,0,0,0,0,2,1,2,1,0,0,0,1,35.744511,139.441324
東大和市仲原３丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35.744673,139.43898
東大和市仲原４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.744853,139.436423
東大和市向原１丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.740895,139.442334
東大和市向原２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.740893,139.438999
東大和市向原３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,1,0,3,1,0,0,0,2,35.740654,139.436522
東大和市向原４丁目,6,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,35.737681,139.442697
東大和市向原５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.73708,139.439542
東大和市向原６丁目,37,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,18,0,0,0,0,0,0,7,5,6,1,1,0,0,4,35.736151,139.437024
東大和市清原１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35.744021,139.448948
東大和市清原２丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,4,1,0,0,0,3,35.744157,139.445592
東大和市清原３丁目,10,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,35.741246,139.449065
東大和市清原４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,35.740463,139.44629
東大和市新堀１丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.73903,139.449656
東大和市新堀２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,35.737887,139.448283
東大和市新堀３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,35.736979,139.44624
東大和市計,447,3,0,3,26,0,11,11,3,1,11,0,0,1,0,7,2,1,0,299,0,9,168,9,1,1,0,1,3,51,56,108,26,16,2,0,64,,
清瀬市上清戸１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35.775157,139.523365
清瀬市上清戸２丁目,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,2,35.780036,139.521781
清瀬市元町１丁目,86,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,73,0,1,39,3,0,0,1,0,0,18,11,9,2,2,0,0,5,35.77368,139.518728
清瀬市元町２丁目,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,9,0,0,4,2,0,1,0,0,0,2,0,5,1,0,0,0,4,35.776578,139.515973
清瀬市中清戸１丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,35.776628,139.527721
清瀬市中清戸２丁目,4,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35.78206,139.527152
